Event ID,Date time,Latitude,Longitude,Magnitude,Mag Type,Depth (km),Phase Count,Azimuth Gap,Location,Agency
bmg2024kwem,2024-06-03T10:36:52.433262Z,-2.242606401,100.7213974,3.988945148,M,18,50,87.00196838,"Southern Sumatra, Indonesia",BMKG
bmg2024kwdt,2024-06-03T10:14:49.224157Z,4.861458778,95.72466278,3.094548037,M,96,24,89.20420074,"Northern Sumatra, Indonesia",BMKG
bmg2024kvdl,2024-06-02T20:56:55.039633Z,-1.343418837,100.3171768,2.539642995,M,47,18,159.036972,"Southern Sumatra, Indonesia",BMKG
bmg2024kvam,2024-06-02T19:27:22.944943Z,-3.20146513,102.8743515,4.379810252,M,203,105,69.69085598,"Southern Sumatra, Indonesia",BMKG
bmg2024ktnw,2024-06-01T23:57:11.620471Z,-4.574856281,102.014061,4.846609686,M,11,127,150.1459503,"Southern Sumatra, Indonesia",BMKG
bmg2024ktiu,2024-06-01T21:22:48.028695Z,-4.19822979,100.9371948,3.886189749,MLv,29,88,192.4619598,"Southwest of Sumatra, Indonesia",BMKG
bmg2024owqz,2024-07-30T15:04:49.612455Z,4.453125477,96.42098999,3.107499258,M,5,39,84.07759094,"Northern Sumatra, Indonesia",BMKG
bmg2024owco,2024-07-30T07:46:40.386404Z,-2.243532419,100.8125534,3.808366774,MLv,29,21,98.82958221,"Southern Sumatra, Indonesia",BMKG
bmg2024ouvj,2024-07-29T15:01:01.421564Z,-0.991992414,99.6823349,3.687071998,MLv,13,32,79.14770508,"Southern Sumatra, Indonesia",BMKG
bmg2024otmq,2024-07-28T21:28:28.586062Z,-1.615724683,100.5107422,3.786809824,M,37,74,51.60209656,"Southern Sumatra, Indonesia",BMKG
bmg2024otkb,2024-07-28T20:10:03.052577Z,3.419764757,96.22289276,3.172547104,M,5,36,157.6947327,"Northern Sumatra, Indonesia",BMKG
bmg2024orst,2024-07-27T22:16:57.823935Z,1.146141768,99.41900635,2.745562495,MLv,10,11,120.1672668,"Northern Sumatra, Indonesia",BMKG
bmg2024orsc,2024-07-27T21:57:01.947346Z,2.126762152,97.84770203,2.606539501,M,30,20,115.4196625,"Northern Sumatra, Indonesia",BMKG
bmg2024oorw,2024-07-26T06:25:45.257781Z,-5.292145729,102.5064468,2.938148843,MLv,11,38,150.5515518,"Southern Sumatra, Indonesia",BMKG
bmg2024onuo,2024-07-25T18:38:48.427747Z,-5.992100716,102.9543533,3.420666049,M,16,32,209.2123413,"Southern Sumatra, Indonesia",BMKG
bmg2024omij,2024-07-24T23:22:08.1839Z,2.515960693,98.83876038,3.628287002,M,135,59,118.7965279,"Northern Sumatra, Indonesia",BMKG
bmg2024oluh,2024-07-24T16:15:15.679808Z,1.282861829,96.86838531,3.710968508,M,10,28,200.9221497,Off West Coast of Northern Sumatra,BMKG
bmg2024olue,2024-07-24T16:11:00.876634Z,4.526909351,96.46503448,2.902014624,M,4,23,76.83235168,"Northern Sumatra, Indonesia",BMKG
bmg2024olso,2024-07-24T15:22:14.483746Z,4.495368958,96.44010925,4.625808326,MLv,7,30,80.25492859,"Northern Sumatra, Indonesia",BMKG
bmg2024ojsv,2024-07-23T13:13:46.133388Z,2.042834759,99.07897186,2.937568565,M,119,37,101.5541229,"Northern Sumatra, Indonesia",BMKG
bmg2024ojdf,2024-07-23T05:21:21.846109Z,-4.958171844,100.1319427,4.804347635,M,30,80,226.9456787,"Southwest of Sumatra, Indonesia",BMKG
bmg2024ojai,2024-07-23T03:53:16.336777Z,3.967395067,95.91796112,3.237492037,M,27,22,243.3139114,Off West Coast of Northern Sumatra,BMKG
bmg2024oiyx,2024-07-23T03:10:11.789192Z,-1.691498041,99.56880951,4.798573759,M,10,128,64.25982666,"Southern Sumatra, Indonesia",BMKG
bmg2024ohmr,2024-07-22T07:51:13.704728Z,0.963245,97.4295,3.492249708,M,10,21,182.5712151,"Northern Sumatra, Indonesia",BMKG
bmg2024ogfq,2024-07-21T15:10:18.226515Z,0.003738206,100.1464996,2.805702996,M,8,29,101.7474213,"Northern Sumatra, Indonesia",BMKG
bmg2024ogdv,2024-07-21T14:15:21.969445Z,-2.625768185,99.59793854,4.000606631,M,30,58,195.9346008,"Southern Sumatra, Indonesia",BMKG
bmg2024ofxq,2024-07-21T11:06:59.740257Z,4.973445415,96.07823944,2.651752612,M,12,21,74.63141441,"Northern Sumatra, Indonesia",BMKG
bmg2024oelg,2024-07-20T15:43:51.594591Z,5.178935051,96.22592163,3.178541241,M,10,31,71.3627758,"Northern Sumatra, Indonesia",BMKG
bmg2024oein,2024-07-20T14:20:58.559111Z,2.677352428,98.99027252,3.622342979,M,151,54,113.0294609,"Northern Sumatra, Indonesia",BMKG
bmg2024oeea,2024-07-20T12:05:09.108289Z,0.219570011,96.65520477,5.349378977,Mw(mB),30,148,104.4320068,Off West Coast of Northern Sumatra,BMKG
bmg2024odyi,2024-07-20T09:11:39.08912Z,0.988575518,99.49253082,3.183649016,M,6,33,73.90190125,"Northern Sumatra, Indonesia",BMKG
bmg2024odig,2024-07-20T01:05:05.229959Z,0.725826919,98.53137207,3.021427484,MLv,11,18,83.99485779,"Northern Sumatra, Indonesia",BMKG
bmg2024odgt,2024-07-20T00:18:57.374432Z,0.205930904,98.56061554,2.367650025,MLv,16,10,129.8639145,"Northern Sumatra, Indonesia",BMKG
bmg2024ocsz,2024-07-19T17:22:05.973241Z,0.981293857,98.66014862,3.134033256,MLv,44,45,62.96559143,"Northern Sumatra, Indonesia",BMKG
bmg2024oasv,2024-07-18T15:01:23.075508Z,-5.183660507,101.0112076,5.695870513,Mw(mB),11,327,49.82455444,"Southwest of Sumatra, Indonesia",BMKG
bmg2024nyzg,2024-07-17T15:59:23.372382Z,-3.388556957,99.55054474,3.6540773,M,35,41,219.8302002,"Southwest of Sumatra, Indonesia",BMKG
bmg2024nyri,2024-07-17T11:59:30.15889Z,-5.6817379,102.2110291,3.954193981,M,17,39,234.2725143,"Southern Sumatra, Indonesia",BMKG
bmg2024nxzo,2024-07-17T03:00:35.946659Z,0.501085937,99.76589966,2.827052621,M,3,25,85.4079895,"Northern Sumatra, Indonesia",BMKG
bmg2024nxox,2024-07-16T21:37:09.104169Z,-0.590102077,99.05961609,3.505231087,M,31,44,115.7930603,"Southern Sumatra, Indonesia",BMKG
bmg2024nxfd,2024-07-16T16:40:58.484084Z,3.84194088,95.56906128,3.907144039,M,14,60,194.4575043,Off West Coast of Northern Sumatra,BMKG
bmg2024nwuc,2024-07-16T11:06:15.788599Z,0.343873084,100.2887192,2.885856496,M,3,24,60.01805115,"Northern Sumatra, Indonesia",BMKG
bmg2024nwdv,2024-07-16T02:53:09.104491Z,-4.347545147,101.9648819,4.92417507,M,57,145,145.2118225,"Southern Sumatra, Indonesia",BMKG
bmg2024nvsb,2024-07-15T20:56:22.510498Z,-3.141196966,102.957634,4.081664077,M,186,85,87.38593292,"Southern Sumatra, Indonesia",BMKG
bmg2024ntww,2024-07-14T21:06:32.234918Z,1.755001307,99.14846039,2.777356692,M,132,41,128.6510861,"Northern Sumatra, Indonesia",BMKG
bmg2024nrww,2024-07-13T18:49:25.287693Z,-5.135151863,101.063858,4.792663422,MLv,25,107,153.5592041,"Southwest of Sumatra, Indonesia",BMKG
bmg2024nruu,2024-07-13T17:46:16.698916Z,-0.409032047,99.08500671,3.547434072,M,33,40,105.2277679,"Southern Sumatra, Indonesia",BMKG
bmg2024nqjv,2024-07-12T23:06:22.530226Z,2.754648209,95.27253723,4.815778688,M,10,89,221.0993347,Off West Coast of Northern Sumatra,BMKG
bmg2024nqju,2024-07-12T23:04:39.802322Z,-3.716435194,101.729126,3.30738705,M,25,53,134.6091003,"Southern Sumatra, Indonesia",BMKG
bmg2024nqce,2024-07-12T19:14:04.015681Z,-4.315521717,102.055603,3.836583525,M,34,94,137.9701538,"Southern Sumatra, Indonesia",BMKG
bmg2024nprs,2024-07-12T13:57:33.593304Z,3.565956354,96.80631256,2.877213707,M,33,14,197.4225388,"Northern Sumatra, Indonesia",BMKG
bmg2024nozt,2024-07-12T04:52:57.89845Z,2.65405798,97.82595825,3.181411442,M,45,22,75.76018524,"Northern Sumatra, Indonesia",BMKG
bmg2024nocp,2024-07-11T17:10:47.549454Z,-4.107852459,103.4171295,3.02874071,M,10,36,137.6963959,"Southern Sumatra, Indonesia",BMKG
bmg2024nobv,2024-07-11T16:47:07.881376Z,-3.011940956,101.116188,3.216057359,M,30,49,119.351944,"Southern Sumatra, Indonesia",BMKG
bmg2024nmor,2024-07-10T21:00:57.419607Z,-5.305057526,101.0611038,5.162485326,Mw(mB),19,241,52.55961609,"Southwest of Sumatra, Indonesia",BMKG
bmg2024nmhj,2024-07-10T17:18:45.205225Z,-5.133565426,101.1176758,4.305920317,M,6,82,220.3611984,"Southwest of Sumatra, Indonesia",BMKG
bmg2024nmdw,2024-07-10T15:32:44.43295Z,-5.264715195,101.0954132,5.884158099,Mw(mB),13,282,47.28471375,"Southwest of Sumatra, Indonesia",BMKG
bmg2024nkvn,2024-07-09T22:12:25.305449Z,-2.266763926,100.3205032,3.4179695,M,14,42,73.53025818,"Southern Sumatra, Indonesia",BMKG
bmg2024nkpe,2024-07-09T18:59:13.428188Z,2.929377794,98.50009918,2.450672052,M,5,13,159.2656937,"Northern Sumatra, Indonesia",BMKG
bmg2024nhlc,2024-07-08T01:31:40.393823Z,2.384750366,99.06954956,3.423746398,M,145,36,106.9561615,"Northern Sumatra, Indonesia",BMKG
bmg2024ngyj,2024-07-07T19:05:28.650318Z,3.548416376,97.0056839,3.014112442,M,51,21,100.5149384,"Northern Sumatra, Indonesia",BMKG
bmg2024ngxs,2024-07-07T18:45:12.282391Z,-1.779980659,99.53212738,3.21266928,M,13,24,100.2586212,"Southern Sumatra, Indonesia",BMKG
bmg2024ngqf,2024-07-07T14:58:07.793767Z,0.196691126,96.85019684,4.242441281,M,19,37,227.7767029,Off West Coast of Northern Sumatra,BMKG
bmg2024neyi,2024-07-06T16:48:30.723318Z,-1.674767613,99.43753815,3.387541325,M,11,25,91.31364441,"Southern Sumatra, Indonesia",BMKG
bmg2024ndpv,2024-07-05T23:22:25.266822Z,1.284893274,98.82807159,3.217219198,M,74,40,64.53637695,"Northern Sumatra, Indonesia",BMKG
bmg2024ndgx,2024-07-05T18:51:53.940842Z,-4.315467834,102.2415924,4.521337415,M,20,69,125.2804413,"Southern Sumatra, Indonesia",BMKG
bmg2024nclx,2024-07-05T08:14:55.040704Z,2.435610056,96.12889862,4.73436497,MLv,12,65,198.5286255,"Northern Sumatra, Indonesia",BMKG
bmg2024ncki,2024-07-05T07:27:14.631733Z,0.398004889,98.43702698,3.391167936,M,13,26,86.59521484,"Northern Sumatra, Indonesia",BMKG
bmg2024nccf,2024-07-05T03:20:58.249204Z,-5.355280399,103.0992355,4.182493666,M,17,17,154.1428146,"Southern Sumatra, Indonesia",BMKG
bmg2024nbvu,2024-07-05T00:06:30.70282Z,-4.684038639,102.6555099,4.273404906,M,23,39,115.2208252,"Southern Sumatra, Indonesia",BMKG
bmg2024narr,2024-07-04T08:54:05.327723Z,2.561247826,97.57962799,3.351862502,M,37,49,63.30502319,"Northern Sumatra, Indonesia",BMKG
bmg2024mzyb,2024-07-03T22:59:10.117177Z,-0.108632073,100.2571335,2.771248172,M,9,40,57.47666931,"Southern Sumatra, Indonesia",BMKG
bmg2024myfr,2024-07-03T00:33:40.605807Z,4.761129379,96.18299103,3.874196168,M,10,49,93.16943359,"Northern Sumatra, Indonesia",BMKG
bmg2024rbpa,2024-08-30T18:50:18.428201Z,0.107843317,96.76618195,4.148087599,M,57,78,224.577919,Off West Coast of Northern Sumatra,BMKG
bmg2024rawz,2024-08-30T09:43:01.240621Z,-2.707853556,101.7266998,4.430271603,M,84,68,94.72961426,"Southern Sumatra, Indonesia",BMKG
bmg2024ravw,2024-08-30T09:09:02.32963Z,1.471134663,98.81597137,3.452339415,M,70,49,62.90791321,"Northern Sumatra, Indonesia",BMKG
bmg2024qzzf,2024-08-29T21:42:44.942014Z,-2.730161428,101.0488281,3.285095608,M,33,44,124.1218414,"Southern Sumatra, Indonesia",BMKG
bmg2024qzpp,2024-08-29T16:51:40.632841Z,3.428306103,97.15813446,3.063425393,M,32,26,137.5073547,"Northern Sumatra, Indonesia",BMKG
bmg2024qyoy,2024-08-29T03:22:45.183955Z,2.526577234,95.7983017,4.088893964,M,25,50,218.5400848,Off West Coast of Northern Sumatra,BMKG
bmg2024qygp,2024-08-28T23:09:49.046716Z,4.692185879,96.28502655,2.607205425,M,5,18,147.1126022,"Northern Sumatra, Indonesia",BMKG
bmg2024qxkj,2024-08-28T11:56:14.566527Z,-0.392818004,98.81491852,3.161048928,M,11,30,134.8918304,"Southern Sumatra, Indonesia",BMKG
bmg2024qvuw,2024-08-27T14:58:11.86981Z,0.381240785,98.53601074,3.904187765,M,45,53,74.40234375,"Northern Sumatra, Indonesia",BMKG
bmg2024qtbd,2024-08-26T02:43:51.210886Z,-0.652605116,99.84836578,3.124524679,M,43,20,99.4960022,"Southern Sumatra, Indonesia",BMKG
bmg2024qsqy,2024-08-25T21:34:35.837234Z,-4.131798744,99.41867065,4.28027391,M,10,64,238.4642029,"Southwest of Sumatra, Indonesia",BMKG
bmg2024qsme,2024-08-25T19:10:35.421343Z,5.032684803,95.94151306,2.481842714,M,6,13,161.041748,"Northern Sumatra, Indonesia",BMKG
bmg2024qsjj,2024-08-25T17:45:18.798697Z,-0.347548813,99.69080353,3.215123793,M,10,39,59.06297302,"Southern Sumatra, Indonesia",BMKG
bmg2024qqwo,2024-08-24T22:08:16.941697Z,-1.308030486,100.1637268,2.579591205,M,27,28,99.69812012,"Southern Sumatra, Indonesia",BMKG
bmg2024qqru,2024-08-24T19:44:35.85849Z,-2.544290781,102.2063446,3.321337574,M,146,58,85.12491512,"Southern Sumatra, Indonesia",BMKG
bmg2024qqmf,2024-08-24T16:54:34.490153Z,-4.473909855,102.0456467,4.816001145,Mw(mB),56,218,95.54115295,"Southern Sumatra, Indonesia",BMKG
bmg2024qpkg,2024-08-24T02:47:24.641711Z,-3.522458553,101.5712128,4.384580071,M,10,58,181.4250641,"Southern Sumatra, Indonesia",BMKG
bmg2024qlss,2024-08-22T02:31:52.398907Z,1.006281376,97.29972839,2.587439195,MLv,10,8,234.0128384,"Northern Sumatra, Indonesia",BMKG
bmg2024qlnt,2024-08-22T00:00:49.750857Z,1.331445098,98.94221497,4.470683217,M,103,69,57.07661438,"Northern Sumatra, Indonesia",BMKG
bmg2024qjjx,2024-08-20T19:48:02.216623Z,2.575996161,98.76154327,2.273892994,M,5,28,67.40346909,"Northern Sumatra, Indonesia",BMKG
bmg2024qgmt,2024-08-19T05:50:27.457668Z,2.419980049,98.99559021,4.147046557,M,136,36,52.34751511,"Northern Sumatra, Indonesia",BMKG
bmg2024qegy,2024-08-18T00:37:14.554515Z,5.012569904,96.06218719,3.115487053,M,5,34,78.39386749,"Northern Sumatra, Indonesia",BMKG
bmg2024qebo,2024-08-17T21:54:27.813031Z,-0.708045661,100.5673447,2.801729021,M,10,39,46.63835144,"Southern Sumatra, Indonesia",BMKG
bmg2024qdnf,2024-08-17T14:39:11.872832Z,4.161370754,96.57462311,3.078146353,M,10,20,119.7204132,"Northern Sumatra, Indonesia",BMKG
bmg2024qdky,2024-08-17T13:30:41.059781Z,-3.269493818,102.2323685,3.606461078,M,10,29,118.5366821,"Southern Sumatra, Indonesia",BMKG
bmg2024qdjf,2024-08-17T12:38:31.771898Z,-2.160335064,102.3418884,3.674234413,M,222,54,113.0211792,"Southern Sumatra, Indonesia",BMKG
bmg2024qcuu,2024-08-17T05:20:55.631369Z,-2.770204306,101.1121597,2.907841689,M,40,16,138.4187622,"Southern Sumatra, Indonesia",BMKG
bmg2024qbyt,2024-08-16T18:13:06.388073Z,3.161957979,96.91900635,3.632456114,M,22,48,68.36972046,"Northern Sumatra, Indonesia",BMKG
bmg2024qbxj,2024-08-16T17:31:25.791867Z,-3.232773304,103.0343704,3.336584308,M,187,42,85.71143341,"Southern Sumatra, Indonesia",BMKG
bmg2024qasa,2024-08-16T01:40:13.442265Z,1.108352423,97.02506256,3.650991061,M,16,26,203.5597382,"Northern Sumatra, Indonesia",BMKG
bmg2024qarx,2024-08-16T01:37:19.643446Z,1.106804252,97.02081299,3.410948807,M,17,20,208.2966385,"Northern Sumatra, Indonesia",BMKG
bmg2024qapn,2024-08-16T00:25:08.18065Z,1.114917636,97.10578918,3.635380387,M,20,34,234.9740531,"Northern Sumatra, Indonesia",BMKG
bmg2024qapl,2024-08-16T00:22:46.665862Z,1.089666247,97.10931396,4.104788836,M,19,29,227.6541471,"Northern Sumatra, Indonesia",BMKG
bmg2024qapk,2024-08-16T00:21:01.252952Z,1.164985776,97.1359787,3.592662718,M,24,35,190.1648865,"Northern Sumatra, Indonesia",BMKG
bmg2024qaph,2024-08-16T00:17:24.436529Z,1.187301755,97.15486145,4.264469133,M,28,41,193.2287598,"Northern Sumatra, Indonesia",BMKG
bmg2024qapd,2024-08-16T00:12:50.889447Z,0.993045568,96.93591309,3.817693981,M,10,27,250.9113054,Off West Coast of Northern Sumatra,BMKG
bmg2024pzun,2024-08-15T13:48:39.335634Z,1.710322142,98.91612244,3.947842822,M,112,92,45.48591614,"Northern Sumatra, Indonesia",BMKG
bmg2024pwsr,2024-08-13T21:27:49.84464Z,-2.09284234,100.622818,4.410246713,M,24,73,75.95150757,"Southern Sumatra, Indonesia",BMKG
bmg2024pwqd,2024-08-13T20:10:48.710921Z,-5.298910141,101.8312454,3.65830748,M,19,25,250.2432861,"Southwest of Sumatra, Indonesia",BMKG
bmg2024pwcv,2024-08-13T13:27:26.625486Z,5.317985535,95.50506592,3.966455216,M,10,48,130.1927948,"Northern Sumatra, Indonesia",BMKG
bmg2024pwcb,2024-08-13T13:04:37.836166Z,5.304337025,95.54690552,4.463832052,M,10,61,118.7479553,"Northern Sumatra, Indonesia",BMKG
bmg2024pvdw,2024-08-13T00:50:19.253211Z,-4.653664112,101.9763336,3.913728399,M,10,28,241.3344574,"Southern Sumatra, Indonesia",BMKG
bmg2024puuc,2024-08-12T19:55:10.10149Z,4.952673912,96.9664917,2.469239904,M,10,19,170.9824219,"Northern Sumatra, Indonesia",BMKG
bmg2024puao,2024-08-12T10:02:37.931556Z,3.080285549,97.38773346,3.314523767,M,51,37,72.80740356,"Northern Sumatra, Indonesia",BMKG
bmg2024prdj,2024-08-10T20:03:20.505151Z,0.848886549,98.87948608,4.264119957,M,72,83,81.27767944,"Northern Sumatra, Indonesia",BMKG
bmg2024pqyw,2024-08-10T17:46:04.559686Z,2.634954453,95.72960663,4.187079948,M,22,74,219.3178711,Off West Coast of Northern Sumatra,BMKG
bmg2024pqys,2024-08-10T17:41:25.057858Z,2.721211433,95.71366119,4.451225324,M,25,108,207.265274,Off West Coast of Northern Sumatra,BMKG
bmg2024pqyf,2024-08-10T17:26:28.453761Z,-4.222759247,102.2678757,2.660790791,M,29,24,148.6464539,"Southern Sumatra, Indonesia",BMKG
bmg2024ppgy,2024-08-09T19:34:52.074453Z,-0.421405911,99.52709961,2.962399357,M,14,25,137.548645,"Southern Sumatra, Indonesia",BMKG
bmg2024ppgh,2024-08-09T19:15:18.244086Z,-0.206386745,100.3993759,3.12446229,M,5,29,121.3569031,"Southern Sumatra, Indonesia",BMKG
bmg2024ppda,2024-08-09T17:35:44.257603Z,-0.213094369,100.3900452,3.212265442,MLv,10,28,88.243927,"Southern Sumatra, Indonesia",BMKG
bmg2024ppbc,2024-08-09T16:37:27.220188Z,-0.21029605,100.3688278,3.119122315,M,10,31,75.33369446,"Southern Sumatra, Indonesia",BMKG
bmg2024powm,2024-08-09T14:18:12.982933Z,-0.219265133,100.3625107,3.290272973,M,10,40,57.14575577,"Southern Sumatra, Indonesia",BMKG
bmg2024podh,2024-08-09T04:36:44.193312Z,4.778772354,96.32551575,2.155649491,MLv,12,10,181.8207321,"Northern Sumatra, Indonesia",BMKG
bmg2024pmep,2024-08-08T02:59:10.275049Z,1.705829978,99.51374054,3.88691588,M,164,82,64.52378082,"Northern Sumatra, Indonesia",BMKG
bmg2024plmd,2024-08-07T17:39:37.71732Z,1.58375597,98.66187286,3.565351339,M,80,46,53.64071655,"Northern Sumatra, Indonesia",BMKG
bmg2024pkez,2024-08-07T00:55:19.269659Z,-0.452912986,97.21221161,3.669722182,M,10,24,239.4879196,"Southwest of Sumatra, Indonesia",BMKG
bmg2024pjjm,2024-08-06T14:03:38.900411Z,3.17217803,97.32965088,3.43344277,MLv,20,23,125.4978638,"Northern Sumatra, Indonesia",BMKG
bmg2024pdsk,2024-08-03T11:44:45.324081Z,2.387126446,95.60601044,4.455137052,M,12,60,117.9886322,Off West Coast of Northern Sumatra,BMKG
bmg2024pbwg,2024-08-02T11:24:20.421503Z,2.601809025,98.31944275,2.27800177,M,14,13,104.7166443,"Northern Sumatra, Indonesia",BMKG
bmg2024pbjh,2024-08-02T04:51:33.794133Z,1.98264277,96.62901306,3.685541015,M,31,22,183.7200928,Off West Coast of Northern Sumatra,BMKG
bmg2024pamb,2024-08-01T17:07:46.017875Z,-5.904903412,105.0726013,3.335953819,M,10,33,122.492218,"Sunda Strait, Indonesia",BMKG
bmg2024teru,2024-09-29T22:43:08.954007Z,0.154462129,98.31281281,3.340214615,M,10,35,130.8033905,"Northern Sumatra, Indonesia",BMKG
bmg2024teqy,2024-09-29T22:16:37.473571Z,-1.642972946,99.72936249,3.700049666,M,25,60,104.9762726,"Southern Sumatra, Indonesia",BMKG
bmg2024tdgg,2024-09-29T03:45:08.544614Z,1.353432178,97.00162506,3.725408885,M,14,21,189.6860657,"Northern Sumatra, Indonesia",BMKG
bmg2024tcum,2024-09-28T21:48:09.417818Z,-0.026470816,99.20101929,3.030702422,M,42,34,76.81726074,"Southern Sumatra, Indonesia",BMKG
bmg2024szfr,2024-09-26T22:54:59.903787Z,-0.819378972,99.91545868,2.627987062,M,42,18,124.2360001,"Southern Sumatra, Indonesia",BMKG
bmg2024szap,2024-09-26T20:21:06.636412Z,0.611069918,99.30934906,2.781932022,M,4,24,95.72247314,"Northern Sumatra, Indonesia",BMKG
bmg2024syts,2024-09-26T16:52:33.883407Z,-3.371376991,102.151207,2.888600673,M,75,42,144.0884705,"Southern Sumatra, Indonesia",BMKG
bmg2024sxri,2024-09-26T02:31:25.474304Z,2.604346752,98.98638916,3.972319047,M,153,54,85.33891678,"Northern Sumatra, Indonesia",BMKG
bmg2024sxow,2024-09-26T01:17:16.193541Z,0.564089,99.76665497,4.639303365,M,128,82,39.87794495,"Northern Sumatra, Indonesia",BMKG
bmg2024sxms,2024-09-26T00:12:00.036395Z,-3.566563129,101.9397354,3.89645229,M,30,44,169.9677124,"Southern Sumatra, Indonesia",BMKG
bmg2024stpz,2024-09-23T21:18:23.274175Z,0.400992662,99.78936005,2.646348297,M,10,36,80.62597656,"Northern Sumatra, Indonesia",BMKG
bmg2024stox,2024-09-23T20:45:24.936012Z,-4.609331131,102.7366714,4.563194863,M,36,94,96.12591553,"Southern Sumatra, Indonesia",BMKG
bmg2024stgh,2024-09-23T16:24:18.978097Z,-2.27677536,100.7601624,3.844933875,M,27,50,146.9281921,"Southern Sumatra, Indonesia",BMKG
bmg2024srtv,2024-09-22T20:58:05.149154Z,-0.00850577,100.1337204,2.832875911,M,10,45,95.31419373,"Southern Sumatra, Indonesia",BMKG
bmg2024sqws,2024-09-22T09:17:13.086189Z,3.149023056,96.46659851,3.464963603,M,10,28,138.1302795,"Northern Sumatra, Indonesia",BMKG
bmg2024sqwd,2024-09-22T09:00:46.169897Z,3.187832832,96.47986603,3.419411546,M,21,16,136.6494141,"Northern Sumatra, Indonesia",BMKG
bmg2024sqvz,2024-09-22T08:55:33.544358Z,1.011460543,98.79397583,3.691424019,M,71,30,76.46296692,"Northern Sumatra, Indonesia",BMKG
bmg2024spvc,2024-09-21T19:20:58.200397Z,-0.245002106,100.3948517,1.896083056,M,10,13,116.4155178,"Southern Sumatra, Indonesia",BMKG
bmg2024solt,2024-09-21T01:28:50.6878Z,-0.808793426,100.1234055,3.653317384,M,74,65,53.9642334,"Southern Sumatra, Indonesia",BMKG
bmg2024snjs,2024-09-20T11:19:20.147562Z,1.739932656,99.2028656,3.598509054,M,10,44,70.80405807,"Northern Sumatra, Indonesia",BMKG
bmg2024smir,2024-09-19T21:40:03.411888Z,4.350791454,97.01799774,2.435037028,MLv,2,18,145.5759277,"Northern Sumatra, Indonesia",BMKG
bmg2024slxy,2024-09-19T16:14:17.61752Z,0.808518112,98.72532654,4.712760035,Mw(mB),83,227,48.15611267,"Northern Sumatra, Indonesia",BMKG
bmg2024sldp,2024-09-19T05:57:52.010969Z,3.266508818,93.47949982,4.63441622,M,10,44,270.065464,Off West Coast of Northern Sumatra,BMKG
bmg2024skxl,2024-09-19T02:51:24.339485Z,2.729994774,98.96097565,3.732997167,M,155,66,110.0971184,"Northern Sumatra, Indonesia",BMKG
bmg2024skpu,2024-09-18T22:58:58.003516Z,1.768892527,98.26534271,3.199217583,MLv,12,27,74.25794983,"Northern Sumatra, Indonesia",BMKG
bmg2024sifo,2024-09-17T15:32:08.086753Z,-3.704681873,101.5522385,3.288836211,M,25,45,217.4597931,"Southern Sumatra, Indonesia",BMKG
bmg2024shle,2024-09-17T05:14:22.92808Z,-4.986221313,103.0059586,3.984813672,M,28,43,208.0370407,"Southern Sumatra, Indonesia",BMKG
bmg2024shjo,2024-09-17T04:25:16.581071Z,5.708173752,95.23705292,3.557243045,M,10,19,131.0788822,"Northern Sumatra, Indonesia",BMKG
bmg2024shjn,2024-09-17T04:24:10.825999Z,5.516726494,94.63478088,3.866598024,M,11,16,299.4805756,"Northern Sumatra, Indonesia",BMKG
bmg2024sgkg,2024-09-16T15:38:07.132532Z,4.934491634,95.97168732,3.179237486,M,10,30,76.76820374,"Northern Sumatra, Indonesia",BMKG
bmg2024sewt,2024-09-15T19:40:42.562063Z,1.463688612,98.78798676,3.624448124,M,85,55,47.46374512,"Northern Sumatra, Indonesia",BMKG
bmg2024sery,2024-09-15T17:15:06.218025Z,-0.205038309,100.3853683,2.384450805,M,10,22,103.7346478,"Southern Sumatra, Indonesia",BMKG
bmg2024serm,2024-09-15T17:01:48.185834Z,3.398180723,97.22446442,2.687457081,M,50,21,110.7333221,"Northern Sumatra, Indonesia",BMKG
bmg2024senp,2024-09-15T15:03:36.673107Z,-0.426148772,100.6417847,2.261439999,M,11,17,185.9338989,"Southern Sumatra, Indonesia",BMKG
bmg2024senm,2024-09-15T15:00:26.448882Z,3.382790565,97.21531677,3.204748038,M,51,48,88.16625977,"Northern Sumatra, Indonesia",BMKG
bmg2024semx,2024-09-15T14:42:32.598448Z,5.064731121,96.04417419,1.830297091,MLv,22,11,111.4035988,"Northern Sumatra, Indonesia",BMKG
bmg2024sdfc,2024-09-14T21:37:37.879993Z,1.874579549,98.97563934,5.12364461,Mw(mB),127,290,39.87385178,"Northern Sumatra, Indonesia",BMKG
bmg2024sdbn,2024-09-14T19:49:34.060617Z,-4.591229916,101.9071045,4.341281955,M,49,92,192.5898056,"Southern Sumatra, Indonesia",BMKG
bmg2024scxv,2024-09-14T17:57:03.429623Z,2.658003807,95.63407898,3.818606628,M,10,35,214.9714508,Off West Coast of Northern Sumatra,BMKG
bmg2024scjy,2024-09-14T10:56:51.696686Z,5.935249805,92.43530273,4.943011348,M,60,40,317.6997757,Off West Coast of Northern Sumatra,BMKG
bmg2024sblt,2024-09-13T22:43:12.944487Z,-5.993560791,103.5889053,3.388053222,M,19,28,212.5231552,"Southern Sumatra, Indonesia",BMKG
bmg2024sapo,2024-09-13T11:30:38.736182Z,-4.425137997,103.4932022,2.60849025,M,10,12,76.87765312,"Southern Sumatra, Indonesia",BMKG
